,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[375],1.073,0.66,0.0,2.196,948.0,3609.0,1.0
U[376],0.426,0.347,0.0,1.055,10675.0,9779.0,1.0
U[377],0.907,0.592,0.0,1.923,1335.0,7645.0,1.0
U[378],0.742,0.517,0.0,1.65,1868.0,8252.0,1.0
U[379],1.161,0.687,0.009,2.324,738.0,2335.0,1.0
U[380],0.83,0.558,0.001,1.809,1380.0,6582.0,1.0
U[381],0.703,0.502,0.0,1.597,2316.0,9340.0,1.0
U[382],0.735,0.516,0.0,1.649,1726.0,8515.0,1.0
U[383],1.139,0.674,0.002,2.27,746.0,2866.0,1.0
U[384],0.679,0.489,0.0,1.555,2429.0,8479.0,1.0
U[385],1.01,0.633,0.0,2.089,929.0,4692.0,1.0
U[386],0.464,0.371,0.0,1.135,9918.0,9234.0,1.0
U[387],0.935,0.605,0.0,1.975,1196.0,5473.0,1.0
U[388],0.957,0.604,0.0,1.992,1088.0,4852.0,1.0
U[389],1.494,0.791,0.044,2.831,530.0,1462.0,1.0
U[390],1.042,0.642,0.0,2.114,947.0,3905.0,1.0
U[391],0.403,0.334,0.0,1.012,14300.0,10541.0,1.0
U[392],0.518,0.406,0.0,1.25,6021.0,9398.0,1.0
U[393],0.453,0.364,0.0,1.111,8304.0,9613.0,1.0
U[394],0.568,0.43,0.0,1.34,4595.0,8183.0,1.0
U[395],1.591,0.819,0.042,2.937,504.0,1173.0,1.01
U[396],0.689,0.489,0.0,1.561,2269.0,7593.0,1.0
U[397],0.39,0.323,0.0,0.984,14634.0,10005.0,1.0
U[398],0.624,0.46,0.0,1.451,2934.0,8255.0,1.0
U[399],0.363,0.31,0.0,0.934,14937.0,10336.0,1.0
U[400],0.721,0.513,0.0,1.627,1923.0,7154.0,1.0
U[401],0.513,0.399,0.0,1.239,7188.0,9935.0,1.0
U[402],1.231,0.712,0.001,2.42,705.0,2624.0,1.0
U[403],0.396,0.327,0.0,0.997,12726.0,9869.0,1.0
U[404],0.436,0.353,0.0,1.083,11827.0,11037.0,1.0
U[405],0.411,0.338,0.0,1.025,12193.0,8687.0,1.0
U[406],0.576,0.443,0.0,1.384,4211.0,9049.0,1.0
U[407],0.792,0.545,0.0,1.757,1622.0,6435.0,1.0
U[408],0.609,0.454,0.0,1.421,3300.0,9881.0,1.0
U[409],0.704,0.498,0.001,1.594,2203.0,10051.0,1.0
U[410],0.478,0.382,0.0,1.17,7761.0,10309.0,1.0
U[411],0.962,0.61,0.0,2.016,987.0,3604.0,1.0
U[412],0.583,0.436,0.0,1.366,3371.0,9708.0,1.0
U[413],0.472,0.375,0.0,1.149,7175.0,9360.0,1.0
U[414],0.498,0.392,0.0,1.211,6950.0,10411.0,1.0
U[415],0.409,0.337,0.0,1.029,12346.0,10020.0,1.0
U[416],0.75,0.517,0.0,1.663,1778.0,7770.0,1.0
U[417],1.653,0.841,0.044,3.027,467.0,927.0,1.01
U[418],1.488,0.788,0.0,2.756,554.0,1645.0,1.0
U[419],0.617,0.459,0.0,1.441,3510.0,9912.0,1.0
U[420],0.507,0.402,0.0,1.238,5044.0,8313.0,1.0
U[421],0.838,0.563,0.0,1.816,1291.0,5097.0,1.0
U[422],0.878,0.581,0.0,1.887,1303.0,6148.0,1.0
U[423],1.55,0.811,0.0,2.859,521.0,1260.0,1.01
U[424],0.417,0.343,0.0,1.044,12126.0,10245.0,1.0
U[425],0.677,0.484,0.0,1.545,2356.0,7885.0,1.0
