,mean,sd,hdi_3%,hdi_97%,ess_bulk,ess_tail,r_hat
U[466],0.452,0.385,0.0,1.144,5205.0,9969.0,1.0
U[467],0.432,0.368,0.0,1.094,5618.0,9595.0,1.0
U[468],0.548,0.459,0.0,1.374,3192.0,5617.0,1.0
U[469],0.92,0.707,0.0,2.196,1077.0,2988.0,1.0
U[470],1.076,0.801,0.0,2.517,895.0,2578.0,1.0
U[471],0.528,0.438,0.0,1.334,3541.0,6624.0,1.0
U[472],0.483,0.412,0.0,1.235,4472.0,8942.0,1.0
U[473],0.691,0.553,0.0,1.699,1830.0,4554.0,1.0
U[474],0.446,0.383,0.0,1.137,6202.0,10852.0,1.0
U[475],0.77,0.607,0.0,1.89,1565.0,3919.0,1.0
U[476],0.414,0.355,0.0,1.059,6209.0,10096.0,1.0
U[477],0.62,0.509,0.0,1.546,2113.0,4922.0,1.0
U[478],0.941,0.72,0.0,2.263,1039.0,2617.0,1.0
U[479],0.609,0.496,0.0,1.527,2249.0,5061.0,1.0
U[480],0.563,0.465,0.0,1.406,2899.0,6834.0,1.0
U[481],0.414,0.357,0.0,1.058,6701.0,9055.0,1.0
U[482],0.605,0.493,0.0,1.506,2680.0,6146.0,1.0
U[483],0.519,0.432,0.0,1.303,3313.0,8322.0,1.0
U[484],0.441,0.376,0.0,1.125,5225.0,9081.0,1.0
U[485],0.907,0.698,0.0,2.19,1102.0,3140.0,1.0
U[486],0.641,0.514,0.0,1.578,2234.0,4705.0,1.0
U[487],0.539,0.445,0.0,1.34,3254.0,6262.0,1.0
U[488],0.611,0.499,0.0,1.521,2118.0,5238.0,1.0
U[489],0.529,0.442,0.0,1.339,3410.0,7162.0,1.0
U[490],0.414,0.36,0.0,1.07,5283.0,10188.0,1.0
